transaction_id,user_id,timestamp,amount,merchant,location_city,location_state,is_fraud_actual
cd75f6f4-0a2f-40a8-974a-9aee958ca27c,92671b7b-154d-41c2-9bff-da33b660556a,2025-10-14 00:28:51,1587.68,"Cannon, Johnson and Hall",New Alex,RI,0
dc3e6d59-dee7-4d53-b8af-ea6976f0e8e4,ea2a69b8-2a8b-4976-a4f5-5ceaa2cc37b6,2025-10-14 00:29:01,1740.59,Moore-Nelson,North Andrewhaven,MA,0
d027d0d2-4710-4d20-b5c5-279a0237b51f,d5a42e3c-cad8-4943-ac66-e7e78df1f2a6,2025-10-14 00:29:11,1852.9,"Wheeler, Lucero and Hart",North Samantha,PA,0
9dc1389f-13c9-408d-8baa-74c1dd07a097,2367d886-18ae-40f2-9d72-2765e750eec4,2025-10-14 00:29:21,366.23,Baker PLC,North Jasontown,ND,0
989a4e86-cf43-4817-be90-0b6e55e8587d,959d5d02-bbf9-43a3-a65f-c665091705d9,2025-10-14 00:29:31,1308.74,Flores and Sons,North Jermaine,FL,0
be38549e-b054-4ba8-b88d-3c787d979dbe,6049cf52-fb23-486d-902b-22ba537f5d93,2025-10-14 00:29:41,421.89,Drake-Valenzuela,Samanthaport,AL,0
d1841e5b-8dda-4420-9bd8-c90404b12521,397d40a7-5fec-4eb5-bba3-b2c4b82331b3,2025-10-14 00:29:51,1648.9,Pratt Ltd,West Brandonfurt,IN,0
82bf0488-afa2-4106-a842-54afe9279c80,b182910f-4b17-4f26-a9d2-7febebcc30ba,2025-10-14 00:30:01,1183.97,"Barnes, Barrett and Williams",Arnoldmouth,NJ,0
8a021b95-ee00-458a-86f8-6c51cbe8585b,62c4c992-22fc-4f36-8017-a50c0060945e,2025-10-14 00:30:11,1318.16,"Brewer, Wilson and Stephens",Olivermouth,WI,0
d8e0dc6a-10ce-4261-96c6-f4c31c3bb99c,98203b54-00f3-45d4-a707-48cae2e64f67,2025-10-14 00:30:21,260.33,Brown-Parker,Michaelfort,IA,0
331c2d02-8cdc-4ce4-8008-4a85e9a34235,6ed2ed8c-b0cd-40fb-a0c3-abb26156c8b4,2025-10-14 00:30:31,1012.87,"Cunningham, Alexander and Aguirre",Justinview,AS,0
f4f0737d-b942-4c67-be05-179246bb7af7,fe6fa825-13b8-44dd-bafa-647a29803e26,2025-10-14 00:30:41,1946.79,Barajas-Reynolds,Lake Dawn,CO,0
bcdbb2cb-ed09-49ed-a348-5932515cb1d1,bda31df8-8ed4-4bca-b9b9-94c04dbbfaee,2025-10-14 00:30:51,1535.7,Rodriguez Inc,Kimview,VI,0
790b7e37-edd3-4179-827c-63eb54ebceab,5721b1d2-1795-49b2-be1f-8f906bec1033,2025-10-14 00:31:01,369.47,"Watson, Shannon and Gordon",Cannonberg,VA,0
491d99ff-ae39-48df-98dd-ce4fcaf86f91,ca8168d7-d3cc-4801-b6b3-dad1521e9f5a,2025-10-14 00:31:11,189.06,Douglas-Fuentes,West Karenburgh,ND,0
d0791ef7-324b-4fe9-af6b-2c8f03538b3d,ba7ddd03-ae78-4389-ae24-7c0b083b287c,2025-10-14 00:31:21,1007.25,"Mcmillan, Stuart and Sexton",Port Thomas,MD,0
c6fbe5c4-4a02-41bd-9b05-21319e6de478,50b9d12d-95a7-45a8-9ae2-826e2f72934e,2025-10-14 00:31:31,1643.86,Hughes Inc,Nicolechester,MS,0
b3bf1da7-8361-4281-bc95-62f9c7f18ba4,29333c36-2d82-4d96-b9e2-46c7bea3dbdb,2025-10-14 00:31:41,1448.69,"Hendricks, Webb and Pena",East Williamside,ND,0
545cfa13-8347-4edc-ba41-3c944fa0c7af,1b2d01b3-4305-4b35-a999-84ca23c1c76f,2025-10-14 00:31:51,1416.56,"Castaneda, Blackwell and Jackson",North John,IN,0
b33294ab-6bca-4618-8cea-9f2fd6d0b1fe,6ad5819f-6889-4141-8e44-480addd7a1d0,2025-10-14 00:32:01,1954.34,Martin-Williamson,New Josephshire,IA,0
3fc73037-cab7-4fe4-a0e8-f25a31c12bd5,6f2cc41f-d640-425e-9df0-40c92e7af3ec,2025-10-14 00:32:11,177.41,Davis PLC,New Georgeside,KY,0
3ebfebbd-d86a-40f7-9a69-798b078885c1,b04b2015-5f8d-45f6-9697-16796a1bdd07,2025-10-14 00:32:21,1436.58,Thomas-Hartman,Chadland,LA,0
aa11dcc7-b5d1-40d5-996c-2fbe5c32f390,5aff2126-9b2b-40ca-ba4a-8600edb86840,2025-10-14 00:32:31,1831.35,Haley-Williams,Torresborough,AR,0
a1a8056a-f8b0-45c5-b43f-2030e9b0961a,a8366760-db7d-4dc3-bef5-1026e11528cd,2025-10-14 00:32:41,721.33,Fitzgerald Inc,East Jessica,IL,0
1c85fcff-2774-467d-b766-544ae100f588,a2cef9fa-9fab-4536-8aaa-7a1f78adeccf,2025-10-14 00:32:51,864.76,Quinn-Spencer,Angelahaven,CA,0
292e1e6c-304b-4a0f-8d6d-807eac97dd0a,cd2a5bd8-d8bd-4093-b4e4-18ae7ac4d4ca,2025-10-14 00:33:01,487.85,Alvarez-Robertson,Port Peter,PR,0
f1edac74-e82d-43f8-957d-3cbb5e65a4cb,e97b38a3-392e-4320-8915-f268ce3a7505,2025-10-14 00:33:11,1861.42,"Allen, Miles and Roberts",Brittanytown,ND,0
8ffe18ca-4ad6-4085-b431-2f481b2f345a,8ca29f9c-d93d-4c8f-a430-1e61be30a815,2025-10-14 00:33:21,62.15,Smith PLC,East William,VA,0
dab8f373-5992-4026-9f0e-ea3e7a3d2cf8,2b8ab674-290f-435a-9a05-492a5a59a343,2025-10-14 00:33:31,1811.25,"Riley, Jacobs and Lyons",North Sharonfort,HI,0
a5440952-6cda-41c4-a871-8f7c5e36d231,d5f75d77-4554-49f1-9517-9c8ecc69a533,2025-10-14 00:33:41,409.0,"Higgins, Brady and Sullivan",Zacharybury,TN,0
c65cc961-e206-4a76-a661-4c4feede5325,1578514d-34a2-4ab9-a2fb-17c48e9c3b56,2025-10-14 00:33:51,883.44,"Knight, Sanchez and Perry",New Johnland,VA,0
cfc0cb9e-4331-406e-aeb6-1ddd92e8038d,04eea750-8fe2-4d67-8d1e-7bdfef4802f0,2025-10-14 00:34:01,849.74,"Jimenez, Robertson and Edwards",Michaelchester,MI,0
fe0b727f-9d4b-4725-9931-1ebba679a8d4,32232eaa-4a4d-441a-a490-e540b4f9a4d5,2025-10-14 00:34:11,1225.66,Green-Owens,Lake Laura,OR,0
465add3f-5293-49af-9454-11eab8dd1570,e86edb11-4771-4972-a260-8d4d38c82b50,2025-10-14 00:34:21,466.34,Freeman PLC,Jacksonfurt,GU,0
85b8468e-7d07-48e3-a916-d03cf1cfe6df,37563d96-2467-4500-ad94-dabe928fa498,2025-10-14 00:34:31,1516.36,"Barnes, Rodriguez and Peters",West Adam,TN,0
b82c5e00-0944-481b-9086-5c2ef030b407,2ce674fe-d1ae-4eed-86f5-1f5da21921df,2025-10-14 00:34:41,387.65,Krause-Greene,Richardsonland,VT,0
99881fef-1da4-48e7-a96e-8f98be2b437f,1b9ceaf4-ebdb-47fd-9bad-c529d126aeb1,2025-10-14 00:34:51,108.74,"Taylor, Gonzalez and Shields",New Matthewton,LA,0
1340772a-5ce4-4bce-9ddd-bf72d0933746,d124c6b8-b3f0-4fb4-9af3-c1a980179a0f,2025-10-14 00:35:01,1359.35,Mays-Brooks,East Edwardport,VT,0
9df45152-adb1-426e-8504-9d84a8a7c8ba,44b60b68-c58e-4279-9dfc-dffc0f81b2a9,2025-10-14 00:35:11,1269.32,"Gibson, Lucas and Thomas",Sarahville,WA,0
f6ae0720-fdf9-4eee-b06b-ac54de59c0ab,1f7eeb3b-498a-4191-a7f0-6aa44325142e,2025-10-14 00:35:21,300.37,Allen Ltd,Kristinfurt,WA,0
92bfbe09-53a5-4813-b015-2498dadb7c42,2a3a7f80-b264-4ee9-835e-b62c078eed32,2025-10-14 00:35:31,437.15,Deleon-Tapia,Port Kathy,MN,0
2ad70253-b0b6-475e-bb3b-b1ce37b54e52,5892eab1-67f8-4e3c-925b-aa417b3b22b5,2025-10-14 00:35:41,275.32,"Pearson, Miller and Willis",North Joshua,GU,0
4e7dff95-e07f-4e35-a564-4156e7c733fc,dae1c5c7-1f11-4ece-a69f-fa4eba3c4db2,2025-10-14 00:35:51,1656.29,Cooper-Harris,Lewismouth,NC,0
199773bf-c904-42e4-8c8b-ddd3ff4867a6,f4b82989-0c84-4c9f-b170-872610a04b75,2025-10-14 00:36:01,619.82,Griffin-Lopez,West Lisafurt,PA,0
4f3b35e0-73b3-4e58-9ad6-e5e288709ff9,f26568c5-638d-4ff4-895d-1fe04e25553e,2025-10-14 00:36:11,677.05,Hubbard Group,East Lorimouth,ID,0
23a9a7cb-3025-430e-bb5b-26fd8d02d8b4,369db752-b86f-43e6-bdea-2052801f4572,2025-10-14 00:36:21,1663.78,"Harris, Campbell and Reed",East Wendyfort,CT,0
c48458b1-d322-4a66-a7f2-973694c96bca,a8d6165b-91f4-4aec-9247-cb98ba5efde4,2025-10-14 00:36:31,309.81,Horne LLC,Lake Brandon,GU,0
7307cba1-899d-4d15-95e1-44e569e15041,51aa2b78-3ffa-4b13-b9a2-fe0da1a98544,2025-10-14 00:36:41,1650.78,Vang-Nelson,East Patriciachester,NE,0
cf7f7384-4bfa-4b55-9fb5-3448aa1889ed,074b7349-24b1-4b01-b198-29fe23973353,2025-10-14 00:36:51,960.03,"Luna, Tucker and Hernandez",Lake Georgefurt,WA,0
6fe5887b-b704-43f7-875b-c21430ef5eb4,ee11c584-1cee-4452-b2f1-9fbd3b4fefe6,2025-10-14 00:37:01,1109.3,"Phillips, Chung and Hickman",Port Jeffreyberg,SC,0
9714fdb7-ee56-44be-8a7d-1ea914a5ada1,cd262892-a395-4f37-a162-5ea14a764438,2025-10-14 00:37:11,273.17,"Smith, Rodriguez and Stuart",Nathantown,FM,0
ab942c32-d2ed-452d-aebd-dbf6765a770e,4c82e37a-fa5b-4a4a-b3b7-5603a5323840,2025-10-14 00:37:21,1275.71,"Kent, Murray and Hicks",Port Johnland,CT,0
a969509e-4ff6-4ab3-94ac-307098fd8819,603c47c4-eeea-4b11-b353-6e0ca85be375,2025-10-14 00:37:31,1023.9,"Stuart, Mcdowell and Raymond",North Kellyville,DC,0
74f9ebec-0303-4cce-b3e8-c0d76d0b0a6b,cd4b0255-2544-4447-96be-dc045b86d519,2025-10-14 00:37:41,383.06,"Harmon, Ingram and Bell",North Richardtown,WA,0
e4ca7504-ef53-47f7-8d40-4f4de9011047,2b03b5c5-b92a-460c-9eff-08598fa10c2a,2025-10-14 00:37:51,1595.41,"Morrow, Gonzalez and Olson",Cherylmouth,MP,0
90e8300f-f44d-496c-b376-3755d9e9b857,5a0c6f0d-6be8-4017-be8b-8900c9026821,2025-10-14 00:38:01,91.38,Ellis PLC,Kaylaport,NV,0
cab5efc8-fe2f-49fd-910f-01002643d5a5,15f66a61-d178-40bf-8f7e-5107ac1a5367,2025-10-14 00:38:11,1661.45,Monroe-Garrett,Janicehaven,WA,0
6e83e6bb-45c6-46dd-ac69-1fc9a69511d6,d7b4070d-b787-46fe-a2c7-0d7a032c6679,2025-10-14 00:38:21,707.79,Cook LLC,Jamesside,DC,0
bd445442-af07-4377-82a7-8a9c04b6fa8f,8abead15-9c93-4b55-a64c-46d1af44feba,2025-10-14 00:38:31,1029.79,Herrera-Jacobs,East Christopherfurt,CA,0
17e221b2-fd31-485d-a253-0ff4b3b572cd,42528156-19f7-4e6b-b088-46161cb34f41,2025-10-14 00:38:41,1869.46,Leonard Inc,Brockshire,IN,0
f6010c3a-6f30-4d80-9008-f37a1562f3ee,e7b01f9f-963d-4b0f-9977-5ec61963470a,2025-10-14 00:38:51,1793.27,"Hull, Green and Ward",West Sierra,VI,0
b0db7c82-9b9a-4238-a12a-7c0d057bd082,0c1372ef-6534-4a2d-84df-f062f0444252,2025-10-14 00:39:01,263.35,Chandler Inc,Pearsonbury,PW,0
74462c83-c83e-4e3b-805e-1ef95d0a990f,77314ba7-4237-4eae-8a0e-4c1e57e7ba5b,2025-10-14 00:39:11,574.42,Ayers-Campbell,Quinnport,MH,0
f97660c6-9cb9-4abf-8ff6-5c2691d24ccf,4e8d8036-b58f-4037-bc0e-f29cf0b56c56,2025-10-14 00:39:21,1169.88,"Wheeler, Lee and White",Mcconnellview,AR,0
4c437a4c-afa2-407b-af90-9c4eac862db1,0a59e699-7249-4585-83e2-eed31353c944,2025-10-14 00:39:31,1378.33,"Nielsen, Barnes and Warren",New Hector,IN,0
020858f1-419b-430b-92e2-d9c6eef84bf0,80944955-407f-4e4b-bbf4-49d589bcde47,2025-10-14 00:39:41,1218.45,Walker-Glass,West Danielton,DC,0
da9c14c5-8d96-4138-a7c6-c77a8dd7452c,1f6050c4-90dc-4ee4-9b5f-5cab0c3de92b,2025-10-14 00:39:51,329.92,Andersen-Perez,Juanport,DC,0
21a08b97-077d-44c6-9e14-283773bed0c3,cb17fb89-09c5-427e-a537-306402a34fa6,2025-10-14 00:40:01,174.7,Kelley Inc,Mcknightfurt,DC,0
4f31d02a-e579-48c6-a057-06d4974aa2bc,a1479786-1384-45c4-8525-d125cf1bf139,2025-10-14 00:40:11,313.96,Schneider-Carr,Lake Kimmouth,CO,1
318bf8bb-88a2-46b7-a631-4f0b7954d495,cd4c64f0-8dd2-4e58-bf26-313d2f3a3f8a,2025-10-14 00:40:21,351.27,Jenkins LLC,East Fernando,MD,0
7c41a74e-9564-4edd-99e4-694a4d9ce7c6,ae6910fb-b806-4c99-b14b-d29eebca20b5,2025-10-14 00:40:31,1764.85,Reyes-Hensley,Nelsonville,RI,0
f4eda2b6-c310-43ed-b2db-3f2131af37aa,da134e3e-03f3-408a-854a-2bfb71b8b22b,2025-10-14 00:40:41,1258.7,Garcia PLC,Maddoxchester,MS,0
ca0aa44e-dcd3-4d42-93bd-ca655b9153a3,da579d62-7efb-4492-ab48-eb8d5ed87d34,2025-10-14 00:40:51,136.85,Simmons Group,Chungfort,NH,0
972d2773-57ee-46ae-a1c4-0573584bd9e2,8e086592-d4c0-4e50-bfae-75b7793094d8,2025-10-14 00:41:01,775.08,Spears Ltd,Dyerhaven,UT,0
7539f5aa-44cf-4213-8ec3-5149c59b4169,f5529ffa-0297-4350-9861-0591c4d28c87,2025-10-14 00:41:11,545.0,"Sullivan, Mathis and Moore",Fowlerview,ND,0
c30459fb-cf39-482d-b986-d305ad650e69,a8745a4d-d30e-47d9-804d-79048037695d,2025-10-14 00:41:21,1800.68,Gonzalez Group,South John,LA,0
b7b534a9-69fb-4714-9913-8769490b83fb,8cb2431f-9943-4933-8d57-cbae8170e288,2025-10-14 00:41:31,1928.68,Ramsey and Sons,Donaldchester,LA,0
b1b14808-7477-4900-bf71-99baa5eeadae,f81f5f3c-1d6f-49f1-8a03-fd224f716493,2025-10-14 00:41:41,495.7,Andrade-Collins,South Chelseyshire,MP,0
ab60546f-e7e7-457b-88ab-cf354c941638,e964a0bb-235d-411e-90ea-546f129a9f86,2025-10-14 00:41:51,686.84,"Hansen, Hall and Mccoy",Port Madisontown,OR,0
f9336070-35d3-45ad-9315-edd6cc272d06,835b4fdb-8529-4a26-b5e2-cce02453622b,2025-10-14 00:42:01,1426.76,Brown-Miller,Williamsonburgh,GA,0
1e5818fd-be53-4d5c-93ce-3509056e633c,a7c1e89f-c267-4402-a025-61520477f466,2025-10-14 00:42:11,677.12,"Lewis, Dunn and Rodriguez",Williamsbury,SC,0
40017e16-d480-4584-89c4-1cfbbe21081b,037b72e5-dad2-4575-b6e6-834cd347b21e,2025-10-14 00:42:21,449.01,"Wilson, Simpson and Johnson",Zimmermanmouth,AS,0
6eaa786b-262b-4201-bc29-e4b4227b21ee,0b76b219-a28e-433d-93e6-3a1c1e8d2b08,2025-10-14 00:42:31,1469.52,"Williamson, Morrison and Rojas",Goodmanstad,IN,0
1a8b18da-bb6d-473c-85cc-1b4472923ebe,df1f0e2f-5571-4bed-91a3-9908eb3aa729,2025-10-14 00:42:41,1287.42,"Meyer, Flores and Thompson",East Melissaburgh,NE,0
c67dff00-bc4e-4324-828e-6b4f7fa61afc,e95702fe-7fea-4164-84dc-6cbf66f894d9,2025-10-14 00:42:51,220.74,Lester-Robertson,New Mariamouth,AR,0
d60c7c3f-8d31-4e1d-a001-ab789a391e18,486f27ce-e75d-4ce2-9958-1ca4dee2e0e9,2025-10-14 00:43:01,644.83,Glenn Ltd,West Michaelberg,GA,0
6dfb6f5e-4a77-4675-aa87-d50d7ff77985,df0a8d64-580b-4d63-a739-527f20a2d347,2025-10-14 00:43:11,203.43,Ellis-Taylor,West Mark,LA,0
156db5bb-1d8f-434d-aa5e-7624431deab9,6b01752e-1ff1-4e5f-8016-8fb7e9163b0d,2025-10-14 00:43:21,1809.17,"Swanson, Rodriguez and Johnson",New Alyssabury,MT,0
3bc3bf77-6bb9-4b2f-ac89-c3f565916a4c,9ca110a1-f4da-4099-929f-05f51382d3f0,2025-10-14 00:43:31,163.74,Williams Inc,Campbellside,ND,0
d03dcc9d-00b4-41d3-b3db-6d5df4f216e4,e9daf1b9-d1c1-4811-928d-773adec875bb,2025-10-14 00:43:41,549.97,Jensen and Sons,South Christine,RI,0
35c6b084-2e2c-44a3-8e75-b59ad39ef07a,dfd13aa3-f2ed-4619-aa4d-9efad17f59bd,2025-10-14 00:43:51,957.08,Knapp Inc,Douglaschester,NJ,0
c4013582-7136-4f7b-95bc-399a0e358782,ba41959b-1b7c-4146-87d0-dfaea425892b,2025-10-14 00:44:01,60.06,Anderson-Schmidt,South Timothyville,SD,0
d4db675a-1e55-4010-b71c-141a0c4a54ef,26e37228-f562-4b15-b2ea-3260774db78b,2025-10-14 00:44:11,1038.03,Valentine Inc,Wilsonshire,CO,0
5f2ba062-bf28-4285-a55a-ab2aa42134c8,92aefce8-61a6-4043-b0d8-f871e7e2d284,2025-10-14 00:44:21,1416.34,"Cox, Spencer and Chavez",North Sarahmouth,ME,0
feed9d74-0da6-4660-a6b1-a047344e00a0,393be062-6c4c-4cd3-9fa9-0c9c119bb329,2025-10-14 00:44:31,849.14,Little LLC,New Benjamin,GA,0
802f4423-2efe-4bbe-aa7c-34f6ce40965f,cd9fb43d-fa44-429a-a5d3-2aa0718df114,2025-10-14 00:44:41,963.05,Wright Inc,Hallmouth,AS,0
8e760193-1f02-46d8-b9a5-a8931e620ca8,3075a849-c151-465a-958b-121edde450f6,2025-10-14 00:44:51,1323.73,"Huffman, Mathews and Bentley",Scottmouth,AR,0
a6017b28-b4f2-45c8-816a-f7fcc31ae355,ba04ed4c-cc7e-400c-8698-8b0045962a3b,2025-10-14 00:45:01,238.93,Norman PLC,South Danielfurt,NM,0
c7c3d145-fcf5-42b8-ab45-2c10ba4f261c,6b988a2d-0a8b-452c-adf5-8b6ae501038b,2025-10-14 00:45:11,590.02,Dean-Marks,Port Aaron,GU,0
f4278a3f-b06e-4517-8f54-54ffb7ce691c,00f0d7a5-12e3-4bf9-86b5-48ff3e840bd5,2025-10-14 00:45:21,2987.39,"Duarte, Davidson and Peters",Kristinberg,CA,1
a25beae4-6465-439b-931d-9c8097d9373d,9be67a54-8e84-4b8a-bc94-1ede236a6a5e,2025-10-14 00:45:31,777.46,Perkins-Holland,North Shawn,WI,0
a7c5ae3b-bafa-4475-8257-18ee3afdf173,23df2cc8-4928-4f7f-92c8-8f4ad01c8e67,2025-10-14 00:45:41,1119.55,Wallace-Hernandez,New Aaronside,MA,0
f5cb1421-e3ce-4b23-a395-5e04981c27e8,b7b7a2a9-f031-4216-9dda-f812e963de72,2025-10-14 00:45:51,1327.64,Hardy Ltd,New Alexandraland,FL,0
471372aa-5895-484e-9940-b4aff2f8e952,3d8c578c-306f-40ec-b839-52bed5f163ee,2025-10-14 00:46:01,807.41,Perez Inc,Moniquechester,AR,0
29739099-f587-4375-a2ea-179472ec3938,302cbad3-c82e-4f76-b2bb-c9dfa71f5fc9,2025-10-14 00:46:11,440.14,Lee-Lowe,Port Marie,DC,0
e9337d30-3cb0-4849-84ad-9a8fa6ff65f1,018a1aa6-39d8-4044-9df6-0d3defffc8e7,2025-10-14 00:46:21,90.35,"Jones, Hill and Ware",North Christinefort,NJ,0
2337b6ba-049a-42d3-8fcd-fc7ab006f5b3,e6f6be5c-173f-4980-90aa-90394d1e34e1,2025-10-14 00:46:31,1120.62,"Bailey, Smith and Dudley",East Stacychester,VI,0
73f9b533-b1f0-4928-97ca-0b7d9164f643,4f22dea9-a7d8-4a0f-a2aa-0663263e0bab,2025-10-14 00:46:41,348.03,"Sanchez, Sparks and Arnold",Garyport,VI,0
accdabe7-b487-41b9-a0b0-08b8c924629f,809c6c75-ad9b-406a-8936-6c53ce221384,2025-10-14 00:46:51,834.99,Sweeney LLC,Melissatown,GA,0
3965a670-c3c2-4e46-baa4-224672e0df4a,2b34011a-eade-456f-a47f-9ee4d9015b04,2025-10-14 00:47:01,1051.74,Weiss-Stewart,West Michaelshire,IN,0
54e7adf8-d742-4cba-a04f-2c2d0ab7c60c,5c345be3-fe9a-4324-b0df-f112a1c38131,2025-10-14 00:47:11,702.0,"Smith, Peterson and Young",Michaelburgh,NH,0
588687be-1d5d-4de0-86f5-e9c251f8e47a,4f1d7d5c-7b99-4e5e-88e0-ad911619708f,2025-10-14 00:47:21,48.46,Thompson Inc,Madisonland,NC,0
4e44faab-038c-4318-8082-a14c28691fbe,3cbebdc9-9f83-4bfe-9ff9-da1d4c521391,2025-10-14 00:47:31,859.68,"Ray, Lloyd and Cabrera",New Catherinebury,AZ,0
d7061c3e-3b40-4bb2-8c37-8ba1b3a5da35,43bba39d-aa99-4ec4-84b3-1cfe80f03743,2025-10-14 00:47:41,823.45,"Roman, Henderson and Santiago",West John,DC,0
bf9a7152-5420-48a0-ac19-8b72b4655134,c494834a-9e2c-483c-b833-ff19e55bbbf8,2025-10-14 00:47:51,957.22,"Bass, Pierce and Thomas",Lake Laura,SD,0
b7234c44-0a38-458b-8c61-f6e7ad48eb3d,1fda41bc-89ad-4dde-9541-1274d6294e4e,2025-10-14 00:48:01,520.86,"Kelley, Hall and Cole",New Kellyshire,LA,0
5fad0558-e675-4413-93cf-d30d99a96521,0e641f8a-fefc-41ce-91cf-f82be1b59588,2025-10-14 00:48:11,1002.51,Hill PLC,South Johnchester,NV,0
38d3045c-2024-41a0-a04f-40685d100b0f,e9455c57-9b97-4dce-b6d7-cd33c775736a,2025-10-14 00:48:21,1236.11,Smith-Gallegos,West Debraside,RI,0
d72df72b-6b47-4af5-8c13-de2ef91a010c,815a01c1-3963-453d-9feb-8774fa0b7f95,2025-10-14 00:48:31,1397.84,Holmes-Barnes,Melindamouth,VI,1
73eba79e-9887-4fec-ac3c-f4aceb98ef1c,f41b861f-697c-421c-a8b8-1f1e21e0b9f3,2025-10-14 00:48:41,482.42,Thompson Group,New Lindsey,MO,0
f45bb479-4952-4d0f-a59c-d542900119cd,8ab7408f-8f2e-4943-a997-178bda620c90,2025-10-14 00:48:51,418.36,"Lopez, Brown and Huffman",Port Jenniferburgh,WY,0
dcdeaa03-09d7-4b3a-9b1b-c1d6d8bf65ca,67ffda8d-505b-4bcb-8627-90c2d50e634b,2025-10-14 00:49:01,1403.06,"Cole, Morton and Gardner",West Shelbyside,MH,0
580d5783-93da-4d01-bf9b-254e656ccba8,6d9644ad-82e1-4430-9d7e-567602dab90b,2025-10-14 00:49:11,391.92,"Coffey, Serrano and Palmer",East Joshualand,NE,0
98099677-514e-4b9b-93da-92454edf3cdb,3999b43f-2af5-433e-9d89-3612e7a094d7,2025-10-14 00:49:21,590.05,Jackson LLC,Brownmouth,RI,0
6025296d-5f82-48f4-b49c-bc348ff84707,6fb1be76-7689-4e02-b416-f75ecede5edc,2025-10-14 00:49:31,515.72,Ramirez-Hill,Port Joshuaport,NH,0
7fb3bce8-e6a6-4978-8fa6-01dc095e2faf,b97c5bb3-cecf-4f82-be7d-db1ad0c8f0d2,2025-10-14 00:49:41,1569.33,"Galloway, Sharp and Campbell",East Patrickport,VT,0
24b3d559-8a67-482b-b881-526172c6e7ed,d3d76ccb-37f5-4048-afbe-3bc34eb419bf,2025-10-14 00:49:51,1182.66,Cummings PLC,Lake Jasonland,WY,0
666d8946-a565-4e3b-b53e-45d3e6521cf0,a1b3e574-784e-4a4b-ba2b-e07c6ec3330e,2025-10-14 00:50:01,96.37,"Thomas, Carrillo and Rivera",Romerohaven,NE,0
0f168e62-ed18-48e8-b97e-7f575610db64,53b81580-24b1-42e4-8eb7-4861ffa88c1c,2025-10-14 00:50:11,931.21,"Carter, Jones and Flores",Turnermouth,TX,0
87b26943-5922-4b81-b0fa-e417be4c3ad3,f5e67ed8-697f-429f-9ed6-ac10b75ed5f1,2025-10-14 00:50:21,934.68,"Johnston, Johnson and Contreras",Brianamouth,PA,0
7bea1445-eb01-412c-b652-cfa3a71ce608,ee3873c5-1000-43bc-a6b9-fb6e660a67c5,2025-10-14 00:50:31,815.17,"Bell, Freeman and Smith",Kaitlynside,PA,0
5770c724-804d-40c6-bda0-b4869c85ea76,9af6e132-5258-4c2c-9900-a4a83c7b6371,2025-10-14 00:50:41,1140.08,"Andrews, Thompson and Smith",West Michael,ME,0
36eeb849-67b3-4b1a-97ca-fdc853e77fa7,a5ae453e-7c0c-4eef-9372-4827fbe7e7ce,2025-10-14 00:50:51,711.09,Stark-Castillo,Lake Shane,WA,0
d0639390-2147-42a3-839c-f6f9dca1b4c6,9976bdc1-d9e5-4e7d-8b3f-7007808c9143,2025-10-14 00:51:01,1386.1,Finley LLC,New Deborah,MP,0
3d62bc01-ba84-4914-8693-21ad8cc9a285,f82a97a2-e03b-48b4-96ba-2e793e3ba508,2025-10-14 00:51:11,496.71,Pierce-Clark,Kimberlymouth,WA,0
28b788cf-62dd-4bb1-ba89-8c8850662207,59b5042b-19d7-4b88-bed2-088233989553,2025-10-14 00:51:21,1135.25,Collins Group,Lake Sharon,GU,0
031ef39c-9fc1-445a-b7e1-29f811ec2713,f34d6e89-7c65-4683-b8c0-b114d611b0ca,2025-10-14 00:51:31,1623.44,"Cook, Ferguson and Martinez",Charlesmouth,DE,0
e8fdb052-2802-4e80-aab9-70d9a48d1020,2ac447bf-1cfa-4296-a5cf-f93caa2cf2e1,2025-10-14 00:51:41,1859.26,"White, Hodge and Lambert",Davidmouth,CA,0
02d573ec-f905-4e55-b75f-e1f63c93bba0,2d6a2bdb-f71c-424f-a050-b11a135b9e74,2025-10-14 00:51:51,728.64,Hamilton-Davidson,North Alicia,FL,0
1fd64bf3-bea2-4c32-8920-c43a733356fc,62166b1e-b15b-4dd9-9b0d-4bd673c8ddc6,2025-10-14 00:52:01,725.5,Young-Wilson,West Alexander,NJ,0
27240640-4d40-4866-abb4-c507dd59df2d,5427c559-edb3-4eb8-9b10-905fb140e912,2025-10-14 00:52:11,421.76,Best-Lewis,East Jacobburgh,ND,0
ae4d2def-2d40-4c82-bc1e-999a74caa166,1e754a9d-d11b-4fbb-9243-00e997afe836,2025-10-14 00:52:21,648.74,"Bennett, Sawyer and Blanchard",Williamport,TN,0
3bfb9e1b-22a4-41f6-8d22-0c76a003b73a,b0ce0b87-375d-4817-9f74-60e815996c2f,2025-10-14 00:52:31,182.06,Bullock Inc,Carpentertown,MO,0
25abff77-b4ea-494a-8804-03d53784d436,8340b6d2-bb80-4829-9b80-aa563d07d97b,2025-10-14 00:52:41,346.75,Barnes and Sons,Zacharymouth,IN,0
d9146ec3-9319-4843-9edb-f3b10f51eeea,9752392a-bf4c-43ca-9a5b-46eb87ac01c3,2025-10-14 00:52:51,460.06,Maldonado-Grant,Fryport,MT,0
87daf867-e786-4832-9809-14446597e918,9a3d6e66-c806-4b82-9cda-21b54c5175f1,2025-10-14 00:53:01,1264.55,Stanley-Young,Cherrychester,GU,0
